Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     584/584         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [86]
[80]     0.0    0.00    0.00     584         int* std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [80]
                0.00    0.00     584/584         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [88]
-----------------------------------------------
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::clear() [82]
[81]     0.0    0.00    0.00     584         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [81]
                0.00    0.00     584/17675       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [35]
                0.00    0.00     584/6861        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [50]
-----------------------------------------------
                0.00    0.00     584/584         eraseTetratree(node*) [147]
[82]     0.0    0.00    0.00     584         std::vector<int, std::allocator<int> >::clear() [82]
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [81]
-----------------------------------------------
                0.00    0.00       8/584         generateTetraTree(unsigned int, unsigned int, tetratree*, mesh*) [2]
                0.00    0.00     576/584         generateTetraTree(unsigned int, unsigned int, std::vector<int, std::allocator<int> >, node*, mesh*, p3Df) [3]
[83]     0.0    0.00    0.00     584         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [83]
                0.00    0.00     584/10814       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [37]
                0.00    0.00     584/864140      std::vector<int, std::allocator<int> >::size() const [22]
                0.00    0.00     584/584         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&) [79]
                0.00    0.00     584/17675       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [35]
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::end() const [75]
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::begin() const [76]
                0.00    0.00     584/584         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [87]
-----------------------------------------------
                0.00    0.00     584/584         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [85]
[84]     0.0    0.00    0.00     584         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [84]
                0.00    0.00     584/10814       int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [38]
-----------------------------------------------
                0.00    0.00     584/584         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [88]
[85]     0.0    0.00    0.00     584         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [85]
                0.00    0.00    1168/1168        std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::__b(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [64]
                0.00    0.00     584/31274       std::__niter_base<int*, false>::__b(int*) [29]
                0.00    0.00     584/584         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [84]
-----------------------------------------------
                0.00    0.00     584/584         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [87]
[86]     0.0    0.00    0.00     584         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [86]
                0.00    0.00     584/584         int* std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [80]
-----------------------------------------------
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [83]
[87]     0.0    0.00    0.00     584         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [87]
                0.00    0.00     584/584         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [86]
-----------------------------------------------
                0.00    0.00     584/584         int* std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [80]
[88]     0.0    0.00    0.00     584         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [88]
                0.00    0.00    1168/1168        std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::__b(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [63]
                0.00    0.00     584/584         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [85]
-----------------------------------------------
                0.00    0.00     576/576         eraseTetratree(node*) [147]
[89]     0.0    0.00    0.00     576         tetracone::~tetracone() [89]
                0.00    0.00     576/1161        std::vector<int, std::allocator<int> >::~vector() [73]
-----------------------------------------------
                0.00    0.00     102/102         triangle* std::__copy_move_a2<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [106]
[90]     0.0    0.00    0.00     102         std::__niter_base<triangle*, false>::__b(triangle*) [90]
-----------------------------------------------
                0.00    0.00      96/96          p3Df* std::__copy_move_a2<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [117]
[91]     0.0    0.00    0.00      96         std::__niter_base<p3Df*, false>::__b(p3Df*) [91]
-----------------------------------------------
                0.00    0.00      34/68          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [135]
                0.00    0.00      34/68          __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::difference_type __gnu_cxx::operator-<triangle*, std::vector<triangle, std::allocator<triangle> > >(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&, __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&) [132]
[92]     0.0    0.00    0.00      68         __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::base() const [92]
-----------------------------------------------
                0.00    0.00      68/68          triangle* std::copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [110]
[93]     0.0    0.00    0.00      68         std::__miter_base<triangle*, false>::__b(triangle*) [93]
-----------------------------------------------
                0.00    0.00      32/64          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [144]
                0.00    0.00      32/64          __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::difference_type __gnu_cxx::operator-<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > > const&, __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > > const&) [141]
[94]     0.0    0.00    0.00      64         __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::base() const [94]
-----------------------------------------------
                0.00    0.00      64/64          p3Df* std::copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [121]
[95]     0.0    0.00    0.00      64         std::__miter_base<p3Df*, false>::__b(p3Df*) [95]
-----------------------------------------------
                0.00    0.00       3/54          std::vector<p3Df, std::allocator<p3Df> >::~vector() [159]
                0.00    0.00       3/54          std::vector<p3Df, std::allocator<p3Df> >::_M_erase_at_end(p3Df*) [157]
                0.00    0.00      48/54          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [144]
[96]     0.0    0.00    0.00      54         std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_get_Tp_allocator() [96]
-----------------------------------------------
                0.00    0.00       1/53          std::vector<triangle, std::allocator<triangle> >::~vector() [176]
                0.00    0.00       1/53          std::vector<triangle, std::allocator<triangle> >::_M_erase_at_end(triangle*) [174]
                0.00    0.00      51/53          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [135]
[97]     0.0    0.00    0.00      53         std::_Vector_base<triangle, std::allocator<triangle> >::_M_get_Tp_allocator() [97]
-----------------------------------------------
                0.00    0.00      17/51          __gnu_cxx::new_allocator<triangle>::allocate(unsigned int, void const*) [131]
                0.00    0.00      34/51          std::vector<triangle, std::allocator<triangle> >::max_size() const [102]
[98]     0.0    0.00    0.00      51         __gnu_cxx::new_allocator<triangle>::max_size() const [98]
-----------------------------------------------
                0.00    0.00      16/48          __gnu_cxx::new_allocator<p3Df>::allocate(unsigned int, void const*) [140]
                0.00    0.00      32/48          std::vector<p3Df, std::allocator<p3Df> >::max_size() const [113]
[99]     0.0    0.00    0.00      48         __gnu_cxx::new_allocator<p3Df>::max_size() const [99]
-----------------------------------------------
                0.00    0.00      17/34          std::vector<triangle, std::allocator<triangle> >::begin() [137]
                0.00    0.00      17/34          std::vector<triangle, std::allocator<triangle> >::end() [136]
[100]    0.0    0.00    0.00      34         __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::__normal_iterator(triangle* const&) [100]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<triangle, std::allocator<triangle> >::max_size() const [102]
[101]    0.0    0.00    0.00      34         std::_Vector_base<triangle, std::allocator<triangle> >::_M_get_Tp_allocator() const [101]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<triangle, std::allocator<triangle> >::_M_check_len(unsigned int, char const*) const [133]
[102]    0.0    0.00    0.00      34         std::vector<triangle, std::allocator<triangle> >::max_size() const [102]
                0.00    0.00      34/34          std::_Vector_base<triangle, std::allocator<triangle> >::_M_get_Tp_allocator() const [101]
                0.00    0.00      34/51          __gnu_cxx::new_allocator<triangle>::max_size() const [98]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::__copy_move_a<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [105]
[103]    0.0    0.00    0.00      34         triangle* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<triangle>(triangle const*, triangle const*, triangle*) [103]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [107]
[104]    0.0    0.00    0.00      34         triangle* std::__uninitialized_copy<true>::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [104]
                0.00    0.00      34/34          triangle* std::copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [110]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::__copy_move_a2<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [106]
[105]    0.0    0.00    0.00      34         triangle* std::__copy_move_a<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [105]
                0.00    0.00      34/34          triangle* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<triangle>(triangle const*, triangle const*, triangle*) [103]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [110]
[106]    0.0    0.00    0.00      34         triangle* std::__copy_move_a2<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [106]
                0.00    0.00     102/102         std::__niter_base<triangle*, false>::__b(triangle*) [90]
                0.00    0.00      34/34          triangle* std::__copy_move_a<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [105]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::__uninitialized_copy_a<triangle*, triangle*, triangle>(triangle*, triangle*, triangle*, std::allocator<triangle>&) [108]
[107]    0.0    0.00    0.00      34         triangle* std::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [107]
                0.00    0.00      34/34          triangle* std::__uninitialized_copy<true>::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [104]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::__uninitialized_move_a<triangle*, triangle*, std::allocator<triangle> >(triangle*, triangle*, triangle*, std::allocator<triangle>&) [109]
[108]    0.0    0.00    0.00      34         triangle* std::__uninitialized_copy_a<triangle*, triangle*, triangle>(triangle*, triangle*, triangle*, std::allocator<triangle>&) [108]
                0.00    0.00      34/34          triangle* std::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [107]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [135]
[109]    0.0    0.00    0.00      34         triangle* std::__uninitialized_move_a<triangle*, triangle*, std::allocator<triangle> >(triangle*, triangle*, triangle*, std::allocator<triangle>&) [109]
                0.00    0.00      34/34          triangle* std::__uninitialized_copy_a<triangle*, triangle*, triangle>(triangle*, triangle*, triangle*, std::allocator<triangle>&) [108]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::__uninitialized_copy<true>::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [104]
[110]    0.0    0.00    0.00      34         triangle* std::copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [110]
                0.00    0.00      68/68          std::__miter_base<triangle*, false>::__b(triangle*) [93]
                0.00    0.00      34/34          triangle* std::__copy_move_a2<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [106]
-----------------------------------------------
                0.00    0.00      16/32          std::vector<p3Df, std::allocator<p3Df> >::end() [145]
                0.00    0.00      16/32          std::vector<p3Df, std::allocator<p3Df> >::begin() [146]
[111]    0.0    0.00    0.00      32         __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::__normal_iterator(p3Df* const&) [111]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<p3Df, std::allocator<p3Df> >::max_size() const [113]
[112]    0.0    0.00    0.00      32         std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_get_Tp_allocator() const [112]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<p3Df, std::allocator<p3Df> >::_M_check_len(unsigned int, char const*) const [142]
[113]    0.0    0.00    0.00      32         std::vector<p3Df, std::allocator<p3Df> >::max_size() const [113]
                0.00    0.00      32/32          std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_get_Tp_allocator() const [112]
                0.00    0.00      32/48          __gnu_cxx::new_allocator<p3Df>::max_size() const [99]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::__copy_move_a<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [116]
[114]    0.0    0.00    0.00      32         p3Df* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<p3Df>(p3Df const*, p3Df const*, p3Df*) [114]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [118]
[115]    0.0    0.00    0.00      32         p3Df* std::__uninitialized_copy<true>::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [115]
                0.00    0.00      32/32          p3Df* std::copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [121]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::__copy_move_a2<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [117]
[116]    0.0    0.00    0.00      32         p3Df* std::__copy_move_a<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [116]
                0.00    0.00      32/32          p3Df* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<p3Df>(p3Df const*, p3Df const*, p3Df*) [114]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [121]
[117]    0.0    0.00    0.00      32         p3Df* std::__copy_move_a2<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [117]
                0.00    0.00      96/96          std::__niter_base<p3Df*, false>::__b(p3Df*) [91]
                0.00    0.00      32/32          p3Df* std::__copy_move_a<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [116]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::__uninitialized_copy_a<p3Df*, p3Df*, p3Df>(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&) [119]
[118]    0.0    0.00    0.00      32         p3Df* std::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [118]
                0.00    0.00      32/32          p3Df* std::__uninitialized_copy<true>::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [115]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::__uninitialized_move_a<p3Df*, p3Df*, std::allocator<p3Df> >(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&) [120]
[119]    0.0    0.00    0.00      32         p3Df* std::__uninitialized_copy_a<p3Df*, p3Df*, p3Df>(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&) [119]
                0.00    0.00      32/32          p3Df* std::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [118]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [144]
[120]    0.0    0.00    0.00      32         p3Df* std::__uninitialized_move_a<p3Df*, p3Df*, std::allocator<p3Df> >(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&) [120]
                0.00    0.00      32/32          p3Df* std::__uninitialized_copy_a<p3Df*, p3Df*, p3Df>(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&) [119]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::__uninitialized_copy<true>::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [115]
[121]    0.0    0.00    0.00      32         p3Df* std::copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [121]
                0.00    0.00      64/64          std::__miter_base<p3Df*, false>::__b(p3Df*) [95]
                0.00    0.00      32/32          p3Df* std::__copy_move_a2<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [117]
-----------------------------------------------
                0.00    0.00      22/22          void std::_Destroy<p3Df*>(p3Df*, p3Df*) [123]
[122]    0.0    0.00    0.00      22         void std::_Destroy_aux<true>::__destroy<p3Df*>(p3Df*, p3Df*) [122]
-----------------------------------------------
                0.00    0.00      22/22          void std::_Destroy<p3Df*, p3Df>(p3Df*, p3Df*, std::allocator<p3Df>&) [124]
[123]    0.0    0.00    0.00      22         void std::_Destroy<p3Df*>(p3Df*, p3Df*) [123]
                0.00    0.00      22/22          void std::_Destroy_aux<true>::__destroy<p3Df*>(p3Df*, p3Df*) [122]
-----------------------------------------------
                0.00    0.00       3/22          std::vector<p3Df, std::allocator<p3Df> >::~vector() [159]
                0.00    0.00       3/22          std::vector<p3Df, std::allocator<p3Df> >::_M_erase_at_end(p3Df*) [157]
                0.00    0.00      16/22          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [144]
[124]    0.0    0.00    0.00      22         void std::_Destroy<p3Df*, p3Df>(p3Df*, p3Df*, std::allocator<p3Df>&) [124]
                0.00    0.00      22/22          void std::_Destroy<p3Df*>(p3Df*, p3Df*) [123]
-----------------------------------------------
                0.00    0.00      19/19          void std::_Destroy<triangle*>(triangle*, triangle*) [127]
[125]    0.0    0.00    0.00      19         void std::_Destroy_aux<true>::__destroy<triangle*>(triangle*, triangle*) [125]
-----------------------------------------------
                0.00    0.00       3/19          std::_Vector_base<p3Df, std::allocator<p3Df> >::~_Vector_base() [156]
                0.00    0.00      16/19          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [144]
[126]    0.0    0.00    0.00      19         std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_deallocate(p3Df*, unsigned int) [126]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<p3Df>::deallocate(p3Df*, unsigned int) [139]
-----------------------------------------------
                0.00    0.00      19/19          void std::_Destroy<triangle*, triangle>(triangle*, triangle*, std::allocator<triangle>&) [128]
[127]    0.0    0.00    0.00      19         void std::_Destroy<triangle*>(triangle*, triangle*) [127]
                0.00    0.00      19/19          void std::_Destroy_aux<true>::__destroy<triangle*>(triangle*, triangle*) [125]
-----------------------------------------------
                0.00    0.00       1/19          std::vector<triangle, std::allocator<triangle> >::~vector() [176]
                0.00    0.00       1/19          std::vector<triangle, std::allocator<triangle> >::_M_erase_at_end(triangle*) [174]
                0.00    0.00      17/19          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [135]
[128]    0.0    0.00    0.00      19         void std::_Destroy<triangle*, triangle>(triangle*, triangle*, std::allocator<triangle>&) [128]
                0.00    0.00      19/19          void std::_Destroy<triangle*>(triangle*, triangle*) [127]
-----------------------------------------------
                0.00    0.00       1/18          std::_Vector_base<triangle, std::allocator<triangle> >::~_Vector_base() [173]
                0.00    0.00      17/18          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [135]
[129]    0.0    0.00    0.00      18         std::_Vector_base<triangle, std::allocator<triangle> >::_M_deallocate(triangle*, unsigned int) [129]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<triangle>::deallocate(triangle*, unsigned int) [130]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<triangle, std::allocator<triangle> >::_M_deallocate(triangle*, unsigned int) [129]
[130]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<triangle>::deallocate(triangle*, unsigned int) [130]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<triangle, std::allocator<triangle> >::_M_allocate(unsigned int) [134]
[131]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<triangle>::allocate(unsigned int, void const*) [131]
                0.00    0.00      17/51          __gnu_cxx::new_allocator<triangle>::max_size() const [98]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [135]
[132]    0.0    0.00    0.00      17         __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::difference_type __gnu_cxx::operator-<triangle*, std::vector<triangle, std::allocator<triangle> > >(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&, __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&) [132]
                0.00    0.00      34/68          __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::base() const [92]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [135]
[133]    0.0    0.00    0.00      17         std::vector<triangle, std::allocator<triangle> >::_M_check_len(unsigned int, char const*) const [133]
                0.00    0.00      68/80073       std::vector<triangle, std::allocator<triangle> >::size() const [26]
                0.00    0.00      34/34          std::vector<triangle, std::allocator<triangle> >::max_size() const [102]
                0.00    0.00      17/5148        unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [55]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [135]
[134]    0.0    0.00    0.00      17         std::_Vector_base<triangle, std::allocator<triangle> >::_M_allocate(unsigned int) [134]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<triangle>::allocate(unsigned int, void const*) [131]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::push_back(triangle const&) [28]
[135]    0.0    0.00    0.00      17         std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [135]
                0.00    0.00      51/53          std::_Vector_base<triangle, std::allocator<triangle> >::_M_get_Tp_allocator() [97]
                0.00    0.00      34/68          __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::base() const [92]
                0.00    0.00      34/34          triangle* std::__uninitialized_move_a<triangle*, triangle*, std::allocator<triangle> >(triangle*, triangle*, triangle*, std::allocator<triangle>&) [109]
