Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [16]
[77]     0.0    0.00    0.00     584         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&) [77]
                0.00    0.00     584/584         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [76]
                0.00    0.00     584/5699        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [51]
-----------------------------------------------
                0.00    0.00     584/584         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [83]
[78]     0.0    0.00    0.00     584         int* std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [78]
                0.00    0.00     584/584         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [85]
-----------------------------------------------
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::clear() [80]
[79]     0.0    0.00    0.00     584         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [79]
                0.00    0.00     584/17675       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [33]
                0.00    0.00     584/6861        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [48]
-----------------------------------------------
                0.00    0.00     584/584         eraseTetratree(node*) [144]
[80]     0.0    0.00    0.00     584         std::vector<int, std::allocator<int> >::clear() [80]
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [79]
-----------------------------------------------
                0.00    0.00     584/584         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [82]
[81]     0.0    0.00    0.00     584         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [81]
                0.00    0.00     584/10814       int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [36]
-----------------------------------------------
                0.00    0.00     584/584         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [85]
[82]     0.0    0.00    0.00     584         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [82]
                0.00    0.00    1168/1168        std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::__b(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [60]
                0.00    0.00     584/31274       std::__niter_base<int*, false>::__b(int*) [27]
                0.00    0.00     584/584         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [81]
-----------------------------------------------
                0.00    0.00     584/584         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [84]
[83]     0.0    0.00    0.00     584         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [83]
                0.00    0.00     584/584         int* std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [78]
-----------------------------------------------
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [16]
[84]     0.0    0.00    0.00     584         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [84]
                0.00    0.00     584/584         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [83]
-----------------------------------------------
                0.00    0.00     584/584         int* std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [78]
[85]     0.0    0.00    0.00     584         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [85]
                0.00    0.00    1168/1168        std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::__b(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [59]
                0.00    0.00     584/584         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [82]
-----------------------------------------------
                0.00    0.00     576/576         eraseTetratree(node*) [144]
[86]     0.0    0.00    0.00     576         tetracone::~tetracone() [86]
                0.00    0.00     576/1161        std::vector<int, std::allocator<int> >::~vector() [70]
-----------------------------------------------
                0.00    0.00     102/102         triangle* std::__copy_move_a2<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [103]
[87]     0.0    0.00    0.00     102         std::__niter_base<triangle*, false>::__b(triangle*) [87]
-----------------------------------------------
                0.00    0.00      96/96          p3Df* std::__copy_move_a2<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [114]
[88]     0.0    0.00    0.00      96         std::__niter_base<p3Df*, false>::__b(p3Df*) [88]
-----------------------------------------------
                0.00    0.00      34/68          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [132]
                0.00    0.00      34/68          __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::difference_type __gnu_cxx::operator-<triangle*, std::vector<triangle, std::allocator<triangle> > >(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&, __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&) [129]
[89]     0.0    0.00    0.00      68         __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::base() const [89]
-----------------------------------------------
                0.00    0.00      68/68          triangle* std::copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [107]
[90]     0.0    0.00    0.00      68         std::__miter_base<triangle*, false>::__b(triangle*) [90]
-----------------------------------------------
                0.00    0.00      32/64          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [141]
                0.00    0.00      32/64          __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::difference_type __gnu_cxx::operator-<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > > const&, __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > > const&) [138]
[91]     0.0    0.00    0.00      64         __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::base() const [91]
-----------------------------------------------
                0.00    0.00      64/64          p3Df* std::copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [118]
[92]     0.0    0.00    0.00      64         std::__miter_base<p3Df*, false>::__b(p3Df*) [92]
-----------------------------------------------
                0.00    0.00       3/54          std::vector<p3Df, std::allocator<p3Df> >::~vector() [156]
                0.00    0.00       3/54          std::vector<p3Df, std::allocator<p3Df> >::_M_erase_at_end(p3Df*) [154]
                0.00    0.00      48/54          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [141]
[93]     0.0    0.00    0.00      54         std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_get_Tp_allocator() [93]
-----------------------------------------------
                0.00    0.00       1/53          std::vector<triangle, std::allocator<triangle> >::~vector() [175]
                0.00    0.00       1/53          std::vector<triangle, std::allocator<triangle> >::_M_erase_at_end(triangle*) [173]
                0.00    0.00      51/53          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [132]
[94]     0.0    0.00    0.00      53         std::_Vector_base<triangle, std::allocator<triangle> >::_M_get_Tp_allocator() [94]
-----------------------------------------------
                0.00    0.00      17/51          __gnu_cxx::new_allocator<triangle>::allocate(unsigned int, void const*) [128]
                0.00    0.00      34/51          std::vector<triangle, std::allocator<triangle> >::max_size() const [99]
[95]     0.0    0.00    0.00      51         __gnu_cxx::new_allocator<triangle>::max_size() const [95]
-----------------------------------------------
                0.00    0.00      16/48          __gnu_cxx::new_allocator<p3Df>::allocate(unsigned int, void const*) [137]
                0.00    0.00      32/48          std::vector<p3Df, std::allocator<p3Df> >::max_size() const [110]
[96]     0.0    0.00    0.00      48         __gnu_cxx::new_allocator<p3Df>::max_size() const [96]
-----------------------------------------------
                0.00    0.00      17/34          std::vector<triangle, std::allocator<triangle> >::begin() [134]
                0.00    0.00      17/34          std::vector<triangle, std::allocator<triangle> >::end() [133]
[97]     0.0    0.00    0.00      34         __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::__normal_iterator(triangle* const&) [97]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<triangle, std::allocator<triangle> >::max_size() const [99]
[98]     0.0    0.00    0.00      34         std::_Vector_base<triangle, std::allocator<triangle> >::_M_get_Tp_allocator() const [98]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<triangle, std::allocator<triangle> >::_M_check_len(unsigned int, char const*) const [130]
[99]     0.0    0.00    0.00      34         std::vector<triangle, std::allocator<triangle> >::max_size() const [99]
                0.00    0.00      34/34          std::_Vector_base<triangle, std::allocator<triangle> >::_M_get_Tp_allocator() const [98]
                0.00    0.00      34/51          __gnu_cxx::new_allocator<triangle>::max_size() const [95]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::__copy_move_a<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [102]
[100]    0.0    0.00    0.00      34         triangle* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<triangle>(triangle const*, triangle const*, triangle*) [100]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [104]
[101]    0.0    0.00    0.00      34         triangle* std::__uninitialized_copy<true>::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [101]
                0.00    0.00      34/34          triangle* std::copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [107]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::__copy_move_a2<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [103]
[102]    0.0    0.00    0.00      34         triangle* std::__copy_move_a<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [102]
                0.00    0.00      34/34          triangle* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<triangle>(triangle const*, triangle const*, triangle*) [100]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [107]
[103]    0.0    0.00    0.00      34         triangle* std::__copy_move_a2<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [103]
                0.00    0.00     102/102         std::__niter_base<triangle*, false>::__b(triangle*) [87]
                0.00    0.00      34/34          triangle* std::__copy_move_a<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [102]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::__uninitialized_copy_a<triangle*, triangle*, triangle>(triangle*, triangle*, triangle*, std::allocator<triangle>&) [105]
[104]    0.0    0.00    0.00      34         triangle* std::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [104]
                0.00    0.00      34/34          triangle* std::__uninitialized_copy<true>::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [101]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::__uninitialized_move_a<triangle*, triangle*, std::allocator<triangle> >(triangle*, triangle*, triangle*, std::allocator<triangle>&) [106]
[105]    0.0    0.00    0.00      34         triangle* std::__uninitialized_copy_a<triangle*, triangle*, triangle>(triangle*, triangle*, triangle*, std::allocator<triangle>&) [105]
                0.00    0.00      34/34          triangle* std::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [104]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [132]
[106]    0.0    0.00    0.00      34         triangle* std::__uninitialized_move_a<triangle*, triangle*, std::allocator<triangle> >(triangle*, triangle*, triangle*, std::allocator<triangle>&) [106]
                0.00    0.00      34/34          triangle* std::__uninitialized_copy_a<triangle*, triangle*, triangle>(triangle*, triangle*, triangle*, std::allocator<triangle>&) [105]
-----------------------------------------------
                0.00    0.00      34/34          triangle* std::__uninitialized_copy<true>::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [101]
[107]    0.0    0.00    0.00      34         triangle* std::copy<triangle*, triangle*>(triangle*, triangle*, triangle*) [107]
                0.00    0.00      68/68          std::__miter_base<triangle*, false>::__b(triangle*) [90]
                0.00    0.00      34/34          triangle* std::__copy_move_a2<false, triangle*, triangle*>(triangle*, triangle*, triangle*) [103]
-----------------------------------------------
                0.00    0.00      16/32          std::vector<p3Df, std::allocator<p3Df> >::end() [142]
                0.00    0.00      16/32          std::vector<p3Df, std::allocator<p3Df> >::begin() [143]
[108]    0.0    0.00    0.00      32         __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::__normal_iterator(p3Df* const&) [108]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<p3Df, std::allocator<p3Df> >::max_size() const [110]
[109]    0.0    0.00    0.00      32         std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_get_Tp_allocator() const [109]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<p3Df, std::allocator<p3Df> >::_M_check_len(unsigned int, char const*) const [139]
[110]    0.0    0.00    0.00      32         std::vector<p3Df, std::allocator<p3Df> >::max_size() const [110]
                0.00    0.00      32/32          std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_get_Tp_allocator() const [109]
                0.00    0.00      32/48          __gnu_cxx::new_allocator<p3Df>::max_size() const [96]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::__copy_move_a<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [113]
[111]    0.0    0.00    0.00      32         p3Df* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<p3Df>(p3Df const*, p3Df const*, p3Df*) [111]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [115]
[112]    0.0    0.00    0.00      32         p3Df* std::__uninitialized_copy<true>::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [112]
                0.00    0.00      32/32          p3Df* std::copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [118]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::__copy_move_a2<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [114]
[113]    0.0    0.00    0.00      32         p3Df* std::__copy_move_a<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [113]
                0.00    0.00      32/32          p3Df* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<p3Df>(p3Df const*, p3Df const*, p3Df*) [111]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [118]
[114]    0.0    0.00    0.00      32         p3Df* std::__copy_move_a2<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [114]
                0.00    0.00      96/96          std::__niter_base<p3Df*, false>::__b(p3Df*) [88]
                0.00    0.00      32/32          p3Df* std::__copy_move_a<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [113]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::__uninitialized_copy_a<p3Df*, p3Df*, p3Df>(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&) [116]
[115]    0.0    0.00    0.00      32         p3Df* std::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [115]
                0.00    0.00      32/32          p3Df* std::__uninitialized_copy<true>::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [112]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::__uninitialized_move_a<p3Df*, p3Df*, std::allocator<p3Df> >(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&) [117]
[116]    0.0    0.00    0.00      32         p3Df* std::__uninitialized_copy_a<p3Df*, p3Df*, p3Df>(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&) [116]
                0.00    0.00      32/32          p3Df* std::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [115]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [141]
[117]    0.0    0.00    0.00      32         p3Df* std::__uninitialized_move_a<p3Df*, p3Df*, std::allocator<p3Df> >(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&) [117]
                0.00    0.00      32/32          p3Df* std::__uninitialized_copy_a<p3Df*, p3Df*, p3Df>(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&) [116]
-----------------------------------------------
                0.00    0.00      32/32          p3Df* std::__uninitialized_copy<true>::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [112]
[118]    0.0    0.00    0.00      32         p3Df* std::copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [118]
                0.00    0.00      64/64          std::__miter_base<p3Df*, false>::__b(p3Df*) [92]
                0.00    0.00      32/32          p3Df* std::__copy_move_a2<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*) [114]
-----------------------------------------------
                0.00    0.00      22/22          void std::_Destroy<p3Df*>(p3Df*, p3Df*) [120]
[119]    0.0    0.00    0.00      22         void std::_Destroy_aux<true>::__destroy<p3Df*>(p3Df*, p3Df*) [119]
-----------------------------------------------
                0.00    0.00      22/22          void std::_Destroy<p3Df*, p3Df>(p3Df*, p3Df*, std::allocator<p3Df>&) [121]
[120]    0.0    0.00    0.00      22         void std::_Destroy<p3Df*>(p3Df*, p3Df*) [120]
                0.00    0.00      22/22          void std::_Destroy_aux<true>::__destroy<p3Df*>(p3Df*, p3Df*) [119]
-----------------------------------------------
                0.00    0.00       3/22          std::vector<p3Df, std::allocator<p3Df> >::~vector() [156]
                0.00    0.00       3/22          std::vector<p3Df, std::allocator<p3Df> >::_M_erase_at_end(p3Df*) [154]
                0.00    0.00      16/22          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [141]
[121]    0.0    0.00    0.00      22         void std::_Destroy<p3Df*, p3Df>(p3Df*, p3Df*, std::allocator<p3Df>&) [121]
                0.00    0.00      22/22          void std::_Destroy<p3Df*>(p3Df*, p3Df*) [120]
-----------------------------------------------
                0.00    0.00      19/19          void std::_Destroy<triangle*>(triangle*, triangle*) [124]
[122]    0.0    0.00    0.00      19         void std::_Destroy_aux<true>::__destroy<triangle*>(triangle*, triangle*) [122]
-----------------------------------------------
                0.00    0.00       3/19          std::_Vector_base<p3Df, std::allocator<p3Df> >::~_Vector_base() [153]
                0.00    0.00      16/19          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [141]
[123]    0.0    0.00    0.00      19         std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_deallocate(p3Df*, unsigned int) [123]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<p3Df>::deallocate(p3Df*, unsigned int) [136]
-----------------------------------------------
                0.00    0.00      19/19          void std::_Destroy<triangle*, triangle>(triangle*, triangle*, std::allocator<triangle>&) [125]
[124]    0.0    0.00    0.00      19         void std::_Destroy<triangle*>(triangle*, triangle*) [124]
                0.00    0.00      19/19          void std::_Destroy_aux<true>::__destroy<triangle*>(triangle*, triangle*) [122]
-----------------------------------------------
                0.00    0.00       1/19          std::vector<triangle, std::allocator<triangle> >::~vector() [175]
                0.00    0.00       1/19          std::vector<triangle, std::allocator<triangle> >::_M_erase_at_end(triangle*) [173]
                0.00    0.00      17/19          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [132]
[125]    0.0    0.00    0.00      19         void std::_Destroy<triangle*, triangle>(triangle*, triangle*, std::allocator<triangle>&) [125]
                0.00    0.00      19/19          void std::_Destroy<triangle*>(triangle*, triangle*) [124]
-----------------------------------------------
                0.00    0.00       1/18          std::_Vector_base<triangle, std::allocator<triangle> >::~_Vector_base() [172]
                0.00    0.00      17/18          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [132]
[126]    0.0    0.00    0.00      18         std::_Vector_base<triangle, std::allocator<triangle> >::_M_deallocate(triangle*, unsigned int) [126]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<triangle>::deallocate(triangle*, unsigned int) [127]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<triangle, std::allocator<triangle> >::_M_deallocate(triangle*, unsigned int) [126]
[127]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<triangle>::deallocate(triangle*, unsigned int) [127]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<triangle, std::allocator<triangle> >::_M_allocate(unsigned int) [131]
[128]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<triangle>::allocate(unsigned int, void const*) [128]
                0.00    0.00      17/51          __gnu_cxx::new_allocator<triangle>::max_size() const [95]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [132]
[129]    0.0    0.00    0.00      17         __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::difference_type __gnu_cxx::operator-<triangle*, std::vector<triangle, std::allocator<triangle> > >(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&, __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&) [129]
                0.00    0.00      34/68          __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::base() const [89]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [132]
[130]    0.0    0.00    0.00      17         std::vector<triangle, std::allocator<triangle> >::_M_check_len(unsigned int, char const*) const [130]
                0.00    0.00      68/80073       std::vector<triangle, std::allocator<triangle> >::size() const [24]
                0.00    0.00      34/34          std::vector<triangle, std::allocator<triangle> >::max_size() const [99]
                0.00    0.00      17/5148        unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [53]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [132]
[131]    0.0    0.00    0.00      17         std::_Vector_base<triangle, std::allocator<triangle> >::_M_allocate(unsigned int) [131]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<triangle>::allocate(unsigned int, void const*) [128]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::push_back(triangle const&) [26]
[132]    0.0    0.00    0.00      17         std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [132]
                0.00    0.00      51/53          std::_Vector_base<triangle, std::allocator<triangle> >::_M_get_Tp_allocator() [94]
                0.00    0.00      34/68          __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::base() const [89]
                0.00    0.00      34/34          triangle* std::__uninitialized_move_a<triangle*, triangle*, std::allocator<triangle> >(triangle*, triangle*, triangle*, std::allocator<triangle>&) [106]
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::_M_check_len(unsigned int, char const*) const [130]
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::begin() [134]
                0.00    0.00      17/17          __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::difference_type __gnu_cxx::operator-<triangle*, std::vector<triangle, std::allocator<triangle> > >(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&, __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&) [129]
                0.00    0.00      17/17          std::_Vector_base<triangle, std::allocator<triangle> >::_M_allocate(unsigned int) [131]
                0.00    0.00      17/40000       __gnu_cxx::new_allocator<triangle>::construct(triangle*, triangle const&) [25]
